match_card_id,match_date,home_team,away_team,season,competition,round,home_score,away_score,result,home_team_core_score,home_team_momentum,home_team_stability,home_core_player_count,home_available_player_count,away_team_core_score,away_team_momentum,away_team_stability,away_core_player_count,away_available_player_count,home_core_GK,home_momentum_GK,home_starter_count_GK,home_available_count_GK,home_core_DF,home_momentum_DF,home_starter_count_DF,home_available_count_DF,home_core_MF,home_momentum_MF,home_starter_count_MF,home_available_count_MF,home_core_FW,home_momentum_FW,home_starter_count_FW,home_available_count_FW,away_core_GK,away_momentum_GK,away_starter_count_GK,away_available_count_GK,away_core_DF,away_momentum_DF,away_starter_count_DF,away_available_count_DF,away_core_MF,away_momentum_MF,away_starter_count_MF,away_available_count_MF,away_core_FW,away_momentum_FW,away_starter_count_FW,away_available_count_FW,team_core_scoreDiff,team_core_scoreRatio,team_momentumDiff,team_momentumRatio,team_stabilityDiff,team_stabilityRatio,core_player_countDiff,core_player_countRatio,available_player_countDiff,available_player_countRatio,core_GKDiff,core_GKRatio,momentum_GKDiff,momentum_GKRatio,starter_count_GKDiff,starter_count_GKRatio,available_count_GKDiff,available_count_GKRatio,core_DFDiff,core_DFRatio,momentum_DFDiff,momentum_DFRatio,starter_count_DFDiff,starter_count_DFRatio,available_count_DFDiff,available_count_DFRatio,core_MFDiff,core_MFRatio,momentum_MFDiff,momentum_MFRatio,starter_count_MFDiff,starter_count_MFRatio,available_count_MFDiff,available_count_MFRatio,core_FWDiff,core_FWRatio,momentum_FWDiff,momentum_FWRatio,starter_count_FWDiff,starter_count_FWRatio,available_count_FWDiff,available_count_FWRatio,team_feature_matched,position_feature_matched
29113,2023-07-22,松本山雅FC,ヴァンラーレ八戸,2023,,,3,0,H,0.61054,0.539636,0.818182,11,17,0.703403,0.648293,1.0,12,18,0.5,0.5,1,1,0.708009,0.666574,4,5,0.68684,0.579597,2,3,0.499051,0.399269,4,2,0.5,0.5,1,1,0.841389,0.786361,3,3,0.630185,0.568272,5,5,0.874676,0.80313,2,3,-0.09286300000000003,0.8679803754035738,-0.108657,0.832395228700603,-0.18181800000000004,0.818182,-1,0.9166666666666666,-1,0.9444444444444444,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.13338000000000005,0.8414764157839001,-0.11978699999999998,0.8476692002782438,1,1.3333333333333333,2,1.6666666666666667,0.05665500000000001,1.0899021715845347,0.01132500000000003,1.0199288368950081,-3,0.4,-2,0.6,-0.375625,0.570555268465123,-0.403861,0.4971411851132444,2,2.0,-1,0.6666666666666666,1,1
29114,2023-07-22,FC岐阜,AC長野パルセイロ,2023,,,1,1,D,0.667446,0.609448,0.818182,11,18,0.646134,0.565824,0.727273,13,18,0.5,0.5,1,1,0.8,0.8,4,4,0.488333,0.374722,4,2,0.816806,0.744344,2,4,0.58625,0.5,1,1,0.546806,0.491344,3,2,0.729635,0.647312,5,8,0.628935,0.516537,2,2,0.021311999999999998,1.032983870218871,0.043623999999999996,1.0770981789390341,0.09090900000000002,1.1249998281250644,-2,0.8461538461538461,0,1.0,-0.08625000000000005,0.8528784648187633,0.0,1.0,0,1.0,0,1.0,0.25319400000000003,1.46304173692315,0.30865600000000004,1.6281871763977989,1,1.3333333333333333,2,2.0,-0.24130200000000002,0.6692839570470166,-0.27259,0.5788893145809131,-1,0.8,-6,0.25,0.187871,1.2987129035591913,0.22780699999999998,1.4410274578587787,0,1.0,2,2.0,1,1
29115,2023-07-22,テゲバジャーロ宮崎,アスルクラロ沼津,2023,,,1,0,H,0.690772,0.600914,0.818182,10,18,0.688171,0.624006,0.909091,12,18,0.58625,0.5,1,1,0.711306,0.657011,4,3,0.782242,0.691389,5,5,0.557292,0.422917,1,1,0.5,0.5,1,1,0.790255,0.763898,4,5,0.632465,0.532681,3,2,0.685949,0.586333,3,4,0.0026010000000000755,1.0037795838534318,-0.023092,0.9629939455710361,-0.09090900000000002,0.900000109999989,-2,0.8333333333333334,0,1.0,0.08625000000000005,1.1725,0.0,1.0,0,1.0,0,1.0,-0.07894900000000005,0.9000968041961138,-0.10688699999999995,0.8600768689013455,0,1.0,-2,0.6,0.14977699999999994,1.2368146853976107,0.15870800000000007,1.2979419202111584,2,1.6666666666666667,3,2.5,-0.12865700000000002,0.8124394087607096,-0.163416,0.7212914845318275,-2,0.3333333333333333,-3,0.25,1,1
29116,2023-07-22,FC琉球,Y.S.C.C.横浜,2023,,,2,2,D,0.745664,0.697906,0.818182,13,18,0.652323,0.579565,0.909091,11,18,0.735,0.77,1,1,0.738519,0.712704,4,4,0.751128,0.676976,5,6,0.755903,0.665139,1,2,0.5,0.5,1,1,0.782361,0.740792,3,3,0.596753,0.48909,5,4,0.709583,0.639069,2,3,0.09334100000000001,1.1430901562569464,0.11834100000000003,1.204189348908233,-0.09090900000000002,0.900000109999989,2,1.1818181818181819,0,1.0,0.235,1.47,0.27,1.54,0,1.0,0,1.0,-0.04384199999999994,0.9439619306177073,-0.028088000000000002,0.9620838237993931,1,1.3333333333333333,1,1.3333333333333333,0.15437500000000004,1.2586916194807567,0.187886,1.3841542456398617,0,1.0,2,1.5,0.04632000000000003,1.0652777758204468,0.026070000000000038,1.040793717110359,-1,0.5,-1,0.6666666666666666,1,1
29117,2023-07-22,福島ユナイテッドFC,ギラヴァンツ北九州,2023,,,1,1,D,0.720486,0.639972,1.0,13,18,0.671312,0.602957,0.909091,11,17,0.5,0.5,1,1,0.830734,0.768516,6,6,0.645056,0.530578,3,3,0.732083,0.62175,1,3,0.5,0.4,1,0,0.649722,0.589178,3,3,0.742153,0.697056,6,7,0.632593,0.510296,1,1,0.04917399999999994,1.073250589889649,0.03701500000000002,1.0613891206172248,0.09090900000000002,1.099999890000011,2,1.1818181818181819,1,1.0588235294117647,0.0,1.0,0.09999999999999998,1.25,0,1.0,1,,0.18101199999999995,1.2785991547154012,0.179338,1.3043867897307775,3,2.0,3,2.0,-0.09709699999999999,0.8691684868214505,-0.16647800000000001,0.7611698342744342,-3,0.5,-4,0.42857142857142855,0.09949000000000008,1.1572733179153105,0.11145400000000005,1.2184104911659117,0,1.0,2,3.0,1,1
29118,2023-07-22,ガイナーレ鳥取,いわてグルージャ盛岡,2023,,,0,0,D,0.661906,0.585852,0.818182,11,18,0.667299,0.604969,1.0,10,18,0.5,0.5,1,1,0.763715,0.75,3,3,0.63869,0.517206,4,4,0.677722,0.584978,3,3,0.5,0.5,1,1,0.8,0.8,4,4,0.670417,0.571643,3,4,0.579618,0.471986,3,1,-0.005392999999999981,0.9919181656199095,-0.01911699999999994,0.9684000337207362,-0.18181800000000004,0.818182,1,1.1,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.03628500000000001,0.95464375,-0.050000000000000044,0.9375,-1,0.75,-1,0.75,-0.03172700000000006,0.9526757227218283,-0.05443699999999996,0.9047709846879959,1,1.3333333333333333,0,1.0,0.09810400000000008,1.169256303289408,0.11299199999999998,1.2393969312649105,0,1.0,2,3.0,1,1
29119,2023-07-23,FC大阪,カマタマーレ讃岐,2023,,,0,0,D,0.71689,0.644577,0.818182,12,18,0.694568,0.636284,0.818182,11,17,0.5,0.5,1,1,0.833667,0.785733,4,4,0.699226,0.598405,4,4,0.710278,0.621222,2,3,0.58625,0.5,1,1,0.734005,0.697731,4,4,0.718512,0.670738,4,4,0.632037,0.523852,2,2,0.022322000000000064,1.0321379620137987,0.008292999999999995,1.0130334881908079,0.0,1.0,1,1.0909090909090908,1,1.0588235294117647,-0.08625000000000005,0.8528784648187633,0.0,1.0,0,1.0,0,1.0,0.09966200000000003,1.13577836663238,0.08800200000000002,1.126125971183737,0,1.0,0,1.0,-0.019286000000000025,0.9731584162825394,-0.07233299999999998,0.8921590844711348,0,1.0,0,1.0,0.078241,1.1237918033279697,0.09737000000000007,1.1858731091987815,0,1.0,1,1.5,1,1
29120,2023-07-23,鹿児島ユナイテッドFC,愛媛FC,2023,,,1,2,A,0.707639,0.644269,0.727273,13,18,0.669213,0.624485,0.818182,12,18,0.5,0.5,1,1,0.82,0.795367,4,4,0.71537,0.637352,3,5,0.669056,0.559178,3,3,0.5,0.5,1,1,0.786583,0.758611,4,4,0.659566,0.595465,5,5,0.61213,0.561315,1,2,0.03842600000000007,1.0574196855111901,0.019784000000000024,1.0316805047359023,-0.09090900000000002,0.8888890246913278,1,1.0833333333333333,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.03341699999999992,1.0424837556875752,0.03675600000000001,1.0484517097695658,0,1.0,0,1.0,0.055803999999999965,1.0846071507627744,0.04188700000000001,1.0703433451168414,-2,0.6,0,1.0,0.05692600000000003,1.0929965856925816,-0.0021370000000000555,0.9961928685319293,2,3.0,1,1.5,1,1
29121,2023-07-29,いわてグルージャ盛岡,奈良クラブ,2023,,,1,1,D,0.649514,0.579361,0.909091,10,18,0.651343,0.592519,1.0,11,18,0.5,0.5,1,1,0.8,0.8,4,4,0.650278,0.526508,3,3,0.534826,0.435736,3,2,0.172222,0.189278,1,0,0.586481,0.53613,4,3,0.736157,0.643426,3,5,0.860972,0.802361,3,3,-0.0018289999999999695,0.9971919556976893,-0.013158000000000003,0.9777931171827401,-0.09090900000000002,0.909091,-1,0.9090909090909091,0,1.0,0.327778,2.9032295525542615,0.310722,2.641617092319234,0,1.0,1,,0.21351900000000001,1.3640680601758626,0.26387000000000005,1.4921754052188836,0,1.0,1,1.3333333333333333,-0.08587899999999993,0.8833414611285365,-0.11691800000000008,0.8182883501754669,0,1.0,-2,0.6,-0.32614599999999994,0.6211886100825579,-0.366625,0.5430672727114104,0,1.0,-1,0.6666666666666666,1,1
29122,2023-07-29,AC長野パルセイロ,SC相模原,2023,,,1,0,H,0.621026,0.550515,0.727273,10,17,0.711505,0.637731,0.818182,11,18,0.5,0.45,1,1,0.693167,0.626667,4,3,0.575542,0.494917,5,5,0.957222,0.926778,1,1,0.78375,0.7175,1,1,0.778083,0.733167,4,5,0.724444,0.644079,4,4,0.569514,0.467444,2,1,-0.09047900000000009,0.8728343441015873,-0.08721600000000007,0.8632401435715058,-0.09090900000000002,0.8888890246913278,-1,0.9090909090909091,-1,0.9444444444444444,-0.28374999999999995,0.6379585326953748,-0.2675,0.627177700348432,0,1.0,0,1.0,-0.08491599999999999,0.8908651133619421,-0.10650000000000004,0.8547397796136487,0,1.0,-2,0.6,-0.14890199999999998,0.7944603033498794,-0.14916199999999996,0.7684103968612547,1,1.25,1,1.25,0.38770800000000005,1.6807699196156725,0.45933399999999996,1.982650328167652,-1,0.5,0,1.0,1,1
29123,2023-07-29,カマタマーレ讃岐,福島ユナイテッドFC,2023,,,1,1,D,0.694823,0.627627,0.818182,12,18,0.704892,0.634974,0.909091,12,18,0.5,0.5,1,1,0.706181,0.657861,4,3,0.756329,0.671135,4,6,0.658472,0.550722,2,2,0.5,0.5,1,1,0.842262,0.815726,6,6,0.63625,0.534367,3,3,0.652743,0.511903,1,2,-0.010068999999999995,0.9857155422390947,-0.007346999999999992,0.9884294475049372,-0.09090900000000002,0.900000109999989,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.136081,0.8384338839933417,-0.15786499999999992,0.8064730068675021,-2,0.6666666666666666,-3,0.5,0.12007900000000005,1.1887292730844794,0.136768,1.2559439486345527,1,1.3333333333333333,3,2.0,0.005728999999999984,1.008776808023985,0.03881900000000005,1.0758327261219411,1,2.0,0,1.0,1,1
29124,2023-07-29,愛媛FC,松本山雅FC,2023,,,1,1,D,0.628151,0.5784,0.818182,11,18,0.696034,0.638818,0.909091,12,18,0.0,0.0,1,0,0.914889,0.907711,4,5,0.580977,0.506004,5,4,0.751736,0.659306,1,2,0.5,0.5,1,1,0.70581,0.662704,4,4,0.84956,0.792954,4,6,0.549097,0.441194,2,1,-0.06788300000000003,0.9024717183355985,-0.06041799999999997,0.905422201628633,-0.09090900000000002,0.900000109999989,-1,0.9166666666666666,0,1.0,-0.5,0.0,-0.5,0.0,0,1.0,-1,0.0,0.2090789999999999,1.2962256131253451,0.24500700000000009,1.3697080446172047,0,1.0,1,1.25,-0.268583,0.6838563491689815,-0.28695000000000004,0.6381252884782723,1,1.25,-2,0.6666666666666666,0.202639,1.3690404427633005,0.21811199999999997,1.4943675571290633,-1,0.5,1,2.0,1,1
29125,2023-07-29,ギラヴァンツ北九州,ガイナーレ鳥取,2023,,,1,3,A,0.70767,0.626284,0.545455,13,18,0.644799,0.580204,0.818182,10,18,0.5,0.355,1,1,0.781944,0.725956,3,4,0.756563,0.68675,6,7,0.591944,0.479778,1,1,0.5,0.45,1,1,0.758333,0.741819,3,3,0.626389,0.553294,4,3,0.637667,0.540667,3,3,0.06287100000000001,1.0975048038225865,0.0460799999999999,1.0794203418108113,-0.27272699999999994,0.6666670740739836,3,1.3,0,1.0,0.0,1.0,-0.09500000000000003,0.7888888888888889,0,1.0,0,1.0,0.023610999999999938,1.0311353983012739,-0.01586299999999996,0.9786160775067773,0,1.0,1,1.3333333333333333,0.130174,1.2078165485026078,0.13345600000000002,1.2412026879019111,2,1.5,4,2.3333333333333335,-0.04572299999999996,0.9282964305821064,-0.060889000000000026,0.8873816970519747,-2,0.3333333333333333,-2,0.3333333333333333,1,1
29126,2023-07-29,ヴァンラーレ八戸,FC大阪,2023,,,0,0,D,0.636952,0.581738,0.818182,11,18,0.678665,0.605654,0.818182,11,18,0.5,0.5,1,1,0.563611,0.530222,3,2,0.636188,0.569673,5,5,0.828333,0.741111,2,3,0.5,0.5,1,1,0.755694,0.731656,4,3,0.684383,0.574043,5,6,0.639028,0.538556,1,1,-0.041713,0.9385366859938261,-0.02391600000000005,0.9605121075729707,0.0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.192083,0.7458190749165667,-0.201434,0.7246875580874071,-1,0.75,-1,0.6666666666666666,-0.04819499999999999,0.9295789053790057,-0.004369999999999985,0.9923873298690168,0,1.0,-1,0.8333333333333334,0.18930499999999995,1.2962389754439554,0.20255499999999993,1.3761075914111065,1,2.0,2,3.0,1,1
29127,2023-07-29,FC今治,テゲバジャーロ宮崎,2023,,,3,0,H,0.730278,0.631741,0.636364,10,18,0.671065,0.596827,1.0,11,18,0.6725,0.5,1,1,0.8815,0.843,4,4,0.632795,0.498174,4,3,0.776713,0.723648,2,2,0.5,0.5,1,1,0.709917,0.675611,4,4,0.707639,0.603678,3,3,0.665231,0.557741,3,3,0.05921299999999996,1.0882373540566115,0.034914,1.0584993641373464,-0.36363599999999996,0.636364,-1,0.9090909090909091,0,1.0,0.1725,1.345,0.0,1.0,0,1.0,0,1.0,0.17158299999999993,1.2416944516049058,0.167389,1.2477594355331694,0,1.0,0,1.0,-0.07484400000000002,0.8942342069897221,-0.10550400000000004,0.8252313319352369,1,1.3333333333333333,0,1.0,0.11148199999999997,1.1675838919112307,0.16590699999999992,1.2974624422446976,-1,0.6666666666666666,-1,0.6666666666666666,1,1
29128,2023-07-29,鹿児島ユナイテッドFC,富山,2023,,,3,1,H,0.680332,0.614586,0.909091,12,18,0.668117,0.59317,0.727273,11,18,0.5,0.5,1,1,0.82,0.795922,4,4,0.694194,0.631122,3,4,0.6125,0.487889,3,3,0.5,0.5,1,1,0.710083,0.6575,4,3,0.710608,0.627653,5,6,0.596944,0.456111,1,1,0.012215000000000087,1.01828272592974,0.02141599999999999,1.0361043208523695,0.18181800000000004,1.249999656250129,1,1.0909090909090908,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.10991699999999993,1.1547945803518742,0.13842200000000005,1.2105277566539925,0,1.0,1,1.3333333333333333,-0.01641400000000004,0.9769014702902303,0.0034689999999999444,1.0055269392482789,-2,0.6,-2,0.6666666666666666,0.015556000000000014,1.0260593958562279,0.03177800000000003,1.0696716369480237,2,3.0,2,3.0,1,1
29129,2023-07-30,Y.S.C.C.横浜,FC岐阜,2023,,,1,0,H,0.644005,0.585549,1.0,11,18,0.618657,0.550417,0.818182,10,17,0.5,0.5,1,1,0.8,0.771083,3,3,0.614599,0.535858,6,5,0.620231,0.544278,1,2,0.5,0.5,1,1,0.615,0.609,4,3,0.628393,0.519524,4,3,0.665521,0.556458,2,3,0.025348000000000037,1.0409726229558545,0.03513199999999994,1.0638279704296922,0.18181800000000004,1.2222219506173444,1,1.1,1,1.0588235294117647,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.18500000000000005,1.3008130081300815,0.16208299999999998,1.2661461412151067,-1,0.75,0,1.0,-0.013793999999999973,0.9780487688437014,0.01633399999999996,1.031440318445346,2,1.5,2,1.6666666666666667,-0.04529000000000005,0.931948052728614,-0.012179999999999969,0.9781115555891011,-1,0.5,-1,0.6666666666666666,1,1
29130,2023-07-30,アスルクラロ沼津,FC琉球,2023,,,4,0,H,0.722446,0.669827,0.909091,12,18,0.599529,0.53417,0.636364,10,16,0.5,0.5,1,1,0.753009,0.722972,4,4,0.742685,0.675389,3,4,0.757465,0.666681,3,3,0.6975,0.645,1,2,0.57956,0.557065,4,3,0.622321,0.55331,5,4,0.520972,0.369833,1,1,0.12291700000000005,1.2050226094150576,0.13565699999999992,1.253958477638205,0.27272699999999994,1.4285707551024256,2,1.2,2,1.125,-0.1975,0.7168458781362007,-0.14500000000000002,0.7751937984496123,0,1.0,-1,0.5,0.17344900000000008,1.299277037752778,0.16590699999999992,1.2978234137847466,0,1.0,1,1.3333333333333333,0.12036400000000003,1.1934114387912347,0.12207900000000005,1.2206340026386655,-2,0.6,0,1.0,0.23649300000000006,1.4539457014964337,0.29684799999999995,1.8026541709366117,2,3.0,2,3.0,1,1
29131,2023-08-05,テゲバジャーロ宮崎,鹿児島ユナイテッドFC,2023,,,3,2,H,0.632554,0.556281,0.909091,11,18,0.723002,0.659503,1.0,13,18,0.5,0.5,1,1,0.596111,0.541311,4,3,0.764504,0.685389,5,6,0.513472,0.377194,1,1,0.5,0.5,1,1,0.82,0.8,4,4,0.732361,0.648789,3,4,0.708704,0.604519,3,4,-0.09044800000000008,0.874899377871707,-0.10322199999999992,0.8434851698930863,-0.09090900000000002,0.909091,-2,0.8461538461538461,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.223889,0.7269646341463415,-0.25868900000000006,0.67663875,0,1.0,-1,0.75,0.03214299999999992,1.04388955719925,0.03660000000000008,1.0564127936817673,2,1.6666666666666667,2,1.5,-0.19523199999999996,0.7245225086919223,-0.22732500000000005,0.6239572288050499,-2,0.3333333333333333,-3,0.25,1,1
29132,2023-08-05,SC相模原,カマタマーレ讃岐,2023,,,1,0,H,0.662539,0.602957,0.727273,12,16,0.673704,0.603398,0.818182,13,17,0.765,0.63,1,1,0.695583,0.687433,4,4,0.709385,0.647722,4,5,0.488021,0.4055,2,2,0.5,0.5,1,1,0.744282,0.671065,4,4,0.648733,0.570778,4,6,0.735556,0.634278,2,2,-0.01116499999999998,0.9834274399439517,-0.0004410000000000247,0.9992691391088468,-0.09090900000000002,0.8888890246913278,-1,0.9230769230769231,-1,0.9411764705882353,0.265,1.53,0.13,1.26,0,1.0,0,1.0,-0.04869900000000005,0.9345691552395462,0.016367999999999938,1.024391079850685,0,1.0,0,1.0,0.06065200000000004,1.0934930086799963,0.07694400000000001,1.1348054760344652,0,1.0,-1,0.8333333333333334,-0.247535,0.6634722577206902,-0.22877799999999998,0.6393095771885514,0,1.0,0,1.0,1,1
29133,2023-08-05,富山,FC今治,2023,,,2,2,D,0.678629,0.592166,0.545455,11,18,0.71696,0.63575,1.0,12,18,0.5,0.5,1,1,0.800694,0.760389,4,4,0.654987,0.529354,4,4,0.656736,0.537889,2,2,0.58625,0.5,1,1,0.82125,0.762833,3,3,0.7075,0.609619,4,5,0.699056,0.624967,3,3,-0.038331000000000004,0.9465367663467976,-0.04358400000000007,0.9314447502949271,-0.454545,0.545455,-1,0.9166666666666666,0,1.0,-0.08625000000000005,0.8528784648187633,0.0,1.0,0,1.0,0,1.0,-0.02055600000000002,0.9749698630136986,-0.0024440000000000017,0.9967961532864992,1,1.3333333333333333,1,1.3333333333333333,-0.05251300000000003,0.9257766784452296,-0.08026500000000003,0.8683357966205121,0,1.0,-1,0.8,-0.042320000000000024,0.9394612162687968,-0.0870780000000001,0.8606678432621241,-1,0.6666666666666666,-1,0.6666666666666666,1,1
29134,2023-08-05,FC岐阜,愛媛FC,2023,,,0,0,D,0.671435,0.605593,0.909091,13,18,0.622454,0.55706,0.272727,10,17,0.5,0.5,1,1,0.806333,0.7874,4,4,0.622315,0.533963,4,4,0.664056,0.551978,2,4,0.63,0.66,1,1,0.886771,0.842292,3,3,0.493611,0.405278,6,4,0.651528,0.563472,1,2,0.04898100000000005,1.0786901522040184,0.04853300000000005,1.0871234696442036,0.6363639999999999,3.3333370000036666,3,1.3,1,1.0588235294117647,-0.13,0.7936507936507936,-0.16000000000000003,0.7575757575757576,0,1.0,0,1.0,-0.08043800000000001,0.9092911247661459,-0.05489200000000005,0.9348302014028389,1,1.3333333333333333,1,1.3333333333333333,0.12870399999999993,1.2607397322993206,0.12868499999999994,1.317522786827807,-2,0.6666666666666666,0,1.0,0.012527999999999984,1.019228644049066,-0.011494000000000004,0.9796014708805406,1,2.0,2,2.0,1,1
29135,2023-08-23,ヴァンラーレ八戸,FC琉球,2023,,,2,2,D,0.679637,0.623978,0.818182,10,17,0.785957,0.72234,0.636364,13,18,0.5,0.5,1,1,0.654965,0.581181,3,2,0.782552,0.731479,5,5,0.588299,0.513764,2,2,0.67875,0.5575,1,1,0.901991,0.889815,4,5,0.817937,0.751873,5,6,0.550741,0.42837,1,1,-0.10631999999999997,0.8647254239099595,-0.09836199999999995,0.8638286679403052,0.18181799999999992,1.2857138367349503,-3,0.7692307692307693,-1,0.9444444444444444,-0.17874999999999996,0.7366482504604052,-0.057499999999999996,0.8968609865470852,0,1.0,0,1.0,-0.24702599999999997,0.726132522386587,-0.3086340000000001,0.6531481262959153,-1,0.75,-3,0.4,-0.035385,0.9567387219309067,-0.020394000000000023,0.9728757383228285,0,1.0,-1,0.8333333333333334,0.03755799999999998,1.068195394931556,0.08539400000000003,1.1993463594556109,1,2.0,1,2.0,1,1
29136,2023-08-05,ガイナーレ鳥取,松本山雅FC,2023,,,2,1,H,0.638002,0.571559,0.909091,9,18,0.714992,0.654003,1.0,11,18,0.5,0.4,1,0,0.77125,0.76575,3,3,0.621032,0.547095,4,3,0.610361,0.519078,3,3,0.5,0.5,1,1,0.746759,0.694435,4,4,0.793274,0.708714,4,5,0.61213,0.548148,2,1,-0.07699,0.8923204735157876,-0.08244399999999996,0.8739394161800481,-0.09090900000000002,0.909091,-2,0.8181818181818182,0,1.0,0.0,1.0,-0.09999999999999998,0.8,0,1.0,-1,0.0,0.02449100000000004,1.0327963908034588,0.07131500000000002,1.1026949966519546,-1,0.75,-1,0.75,-0.172242,0.7828719963089676,-0.16161899999999996,0.7719545543054039,0,1.0,-2,0.6,-0.0017689999999999095,0.9971100909937433,-0.02906999999999993,0.9469668775586156,1,1.5,2,3.0,1,1
29137,2023-08-06,奈良クラブ,ギラヴァンツ北九州,2023,,,0,1,A,0.652253,0.592636,0.909091,10,18,0.683951,0.590775,0.818182,11,18,0.272917,0.290667,1,0,0.658264,0.615028,4,4,0.650648,0.550074,3,3,0.835313,0.773875,3,3,0.5,0.4275,1,1,0.732806,0.679811,3,3,0.758179,0.64266,6,7,0.411736,0.297972,1,0,-0.031698000000000004,0.9536545746698228,0.0018610000000000015,1.0031500994456435,0.09090900000000002,1.111110975308672,-1,0.9090909090909091,0,1.0,-0.22708299999999998,0.545834,-0.13683299999999998,0.6799228070175439,0,1.0,-1,0.0,-0.074542,0.8982786712990887,-0.06478300000000004,0.9047043957805919,1,1.3333333333333333,1,1.3333333333333333,-0.10753100000000004,0.8581720147880645,-0.09258600000000006,0.8559331528335355,-3,0.5,-4,0.42857142857142855,0.423577,2.02875871917928,0.47590299999999996,2.5971399997315183,2,3.0,3,,1,1
29138,2023-08-06,福島ユナイテッドFC,アスルクラロ沼津,2023,,,2,1,H,0.714583,0.645222,0.818182,13,18,0.661775,0.594438,0.818182,11,18,0.5,0.5,1,1,0.839226,0.798881,6,6,0.718972,0.644344,3,4,0.598264,0.450028,1,2,0.5,0.5,1,1,0.714282,0.678509,4,4,0.676611,0.591956,3,3,0.648639,0.533811,3,3,0.052807999999999966,1.0797975142608893,0.05078399999999994,1.0854319542155784,0.0,1.0,2,1.1818181818181819,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.12494400000000006,1.17492250959705,0.12037199999999992,1.177406637200096,2,1.5,2,1.5,0.04236100000000009,1.0626076135327391,0.05238799999999999,1.0884998209326369,0,1.0,1,1.3333333333333333,-0.05037499999999995,0.92233738643529,-0.08378300000000005,0.8430474456315062,-2,0.3333333333333333,-1,0.6666666666666666,1,1
29139,2023-08-06,AC長野パルセイロ,いわてグルージャ盛岡,2023,,,0,3,A,0.666752,0.578614,0.818182,12,18,0.657222,0.591259,0.818182,10,17,0.5,0.4,1,0,0.664479,0.600375,3,3,0.713778,0.623489,5,8,0.602917,0.489333,2,1,0.5,0.5,1,1,0.8,0.8,4,4,0.630397,0.533698,3,3,0.604306,0.476694,3,2,0.009530000000000038,1.014500427557203,-0.012645000000000017,0.9786134333684561,0.0,1.0,2,1.2,1,1.0588235294117647,0.0,1.0,-0.09999999999999998,0.8,0,1.0,-1,0.0,-0.135521,0.83059875,-0.19962500000000005,0.7504687499999999,-1,0.75,-1,0.75,0.08338100000000004,1.1322674441661367,0.08979099999999995,1.168243088788041,2,1.6666666666666667,5,2.6666666666666665,-0.0013889999999999736,0.9977014955999114,0.012639000000000011,1.0265138642399527,-1,0.6666666666666666,-1,0.5,1,1
29140,2023-08-06,FC大阪,Y.S.C.C.横浜,2023,,,2,2,D,0.680154,0.609327,0.727273,10,18,0.623758,0.577377,1.0,11,17,0.5,0.5,1,1,0.825417,0.802,4,4,0.564375,0.434375,5,3,0.887639,0.840444,1,2,0.5,0.5,1,1,0.807847,0.784611,3,3,0.594938,0.55671,6,6,0.547269,0.414648,1,1,0.056396,1.090413269248651,0.03194999999999992,1.0553364612722709,-0.27272700000000005,0.727273,-1,0.9090909090909091,1,1.0588235294117647,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0.017569999999999975,1.0217491678498527,0.0173890000000001,1.022162574830075,1,1.3333333333333333,1,1.3333333333333333,-0.030563000000000007,0.9486282604237752,-0.12233500000000003,0.7802536329507284,-1,0.8333333333333334,-3,0.5,0.34036999999999995,1.6219427740288597,0.42579599999999995,2.0268854546506914,0,1.0,1,2.0,1,1
29141,2023-08-12,Y.S.C.C.横浜,福島ユナイテッドFC,2023,,,1,1,D,0.671934,0.623319,1.0,11,17,0.665779,0.596448,1.0,11,17,0.5,0.5,1,1,0.695963,0.637481,3,3,0.726111,0.690431,6,6,0.602037,0.502963,1,1,0.5,0.5,1,1,0.875794,0.833635,6,6,0.649083,0.545233,3,3,0.402014,0.293611,1,1,0.0061550000000000216,1.0092448094638011,0.026870999999999978,1.0450517061001126,0.0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,-0.17983099999999996,0.7946651838217663,-0.19615400000000005,0.7647003784629963,-3,0.5,-3,0.5,0.07702799999999999,1.1186720342390726,0.14519800000000005,1.2663044973433377,3,2.0,3,2.0,0.20002300000000006,1.4975523240484163,0.20935200000000004,1.7130250569631247,0,1.0,0,1.0,1,1
